5.790905295087529521e+04 -6.421391043188281111e-04 5.004989999999999526e-04 3.467763614431788710e+02
5.790905411770082719e+04 6.566369504780567132e-05 2.771249999999999734e-04 3.467763628641084779e+02
5.790905536068705260e+04 5.730471132903069628e-04 5.788459999999999396e-04 3.467763644020298557e+02
5.799714265034563869e+04 2.230661380586763433e-04 2.695749999999999796e-04 3.492031183472881821e+02
5.799714381716368371e+04 2.830009353733562382e-04 3.669829999999999794e-04 3.492031207080585773e+02
5.799714486516086617e+04 -2.239534840656772603e-04 3.357419999999999849e-04 3.492031228143952148e+02
5.799814620770275360e+04 -2.184799348422673923e-04 4.581750000000000102e-04 3.484462118508852768e+02
5.799814737452372356e+04 9.416109924398253399e-05 2.931399999999999479e-04 3.484462141053959385e+02
5.799814842100835813e+04 5.128594445819711217e-04 3.292130000000000208e-04 3.484462161128956268e+02
5.799913822636710393e+04 -3.567468478435088493e-04 2.369239999999999834e-04 3.484923456518803278e+02
5.799913939318930352e+04 6.207406842393625127e-05 2.419839999999999925e-04 3.484923479708642162e+02
5.799914043966974714e+04 1.190102875969160635e-04 4.978499999999999853e-04 3.484923500366034546e+02
5.800316242555578356e+04 -3.477808320719158789e-04 3.747080000000000181e-04 3.475407957726412178e+02
5.800316359085460135e+04 6.067498499635212380e-05 2.699560000000000154e-04 3.475407974950685457e+02
5.800316463885447592e+04 -2.138390972278565814e-04 2.777829999999999796e-04 3.475407990274470649e+02
5.805182817164931475e+04 4.163308505104885548e-04 3.127930000000000120e-04 3.471683960923118093e+02
5.805182933846438391e+04 2.182805250221045174e-04 3.187569999999999705e-04 3.471683987334246808e+02
5.805183026916828385e+04 -4.827754688277378740e-04 2.919329999999999712e-04 3.471684008434055499e+02
5.805700685437956417e+04 7.381855519962049646e-04 3.798459999999999814e-04 3.428036787814184549e+02
5.805700802270831628e+04 -2.866634834516229081e-04 3.029119999999999621e-04 3.428036799891750093e+02
5.805700918648717197e+04 4.063444982912314623e-04 4.003550000000000251e-04 3.428036811732480373e+02
5.808283900860783615e+04 -2.765923245215189143e-05 2.740640000000000242e-04 3.445918294901493937e+02
5.808284017542539368e+04 -1.070226000373455954e-05 2.549720000000000111e-04 3.445918317100358195e+02
5.808284134071541484e+04 -3.628356926716844871e-04 3.072010000000000018e-04 3.445918339180378780e+02
5.808779539893261972e+04 -1.219323033826218513e-04 3.229899999999999959e-04 3.434050867509617433e+02
5.808779656422862172e+04 4.243745693950640841e-05 4.644989999999999991e-04 3.434050891202090270e+02
5.808779761222166417e+04 -8.225896973323869104e-04 4.638589999999999510e-04 3.434050912467496914e+02
5.810751218576804240e+04 -1.080288830179197462e-04 3.053539999999999770e-04 3.455606121880076103e+02
5.810751335259029293e+04 3.144142518082596841e-04 2.817860000000000156e-04 3.455606125742942822e+02
5.810751451787461701e+04 -5.304220199370439977e-04 2.688240000000000269e-04 3.455606129814153746e+02
5.810773478284059092e+04 2.205417586371251403e-04 1.713460000000000092e-04 3.449139583951937311e+02
5.810773711494882446e+04 -5.843440659918763120e-05 2.086999999999999771e-04 3.449139631282902201e+02
5.810773932824737130e+04 6.111208820271689303e-05 1.842599999999999739e-04 3.449139676043288887e+02
5.810972302286266495e+04 -3.091451669337130911e-04 2.680149999999999742e-04 3.445608163153212899e+02
5.810972372204771818e+04 4.331741301819545548e-04 3.376419999999999769e-04 3.445608177477976142e+02
5.810972430544866802e+04 -2.346969772936938377e-04 3.211320000000000147e-04 3.445608189421812995e+02
5.811084106848228112e+04 1.230454655114915895e-04 2.161929999999999950e-04 3.454604456847941947e+02
5.811084223529552401e+04 -2.322983540632969147e-04 2.869839999999999479e-04 3.454604469426700462e+02
5.811084340059117676e+04 -9.823601058255147670e-05 2.356559999999999948e-04 3.454604481811330743e+02
5.811165766393878584e+04 2.455789092846537964e-04 2.136289999999999836e-04 3.462595452583965425e+02
5.811165883075404417e+04 6.350154772622152940e-05 2.642880000000000012e-04 3.462595476081633592e+02
5.811165999605323304e+04 5.031213002618556722e-04 2.512880000000000105e-04 3.462595499601284246e+02
5.811884185897252610e+04 1.572638785452012034e-04 2.620499999999999999e-04 3.441500549675650404e+02
5.811884302578536881e+04 -2.333117705451960252e-04 2.222379999999999820e-04 3.441500558842709552e+02
5.811884418955519504e+04 -3.210996261277840433e-04 2.448899999999999948e-04 3.441500567791356957e+02
