57079.478829999999999  57079.478840000000002  0.00027068507345826570152  0.00084270721278762329 
57100.273209999999999  57100.273219999999998  0.0014178186118318627645   0.00088995805049689263 
57130.26099            57130.260999999999999  -0.00081626918410275818359  0.00088216667466600555
57163.177420000000001  57163.177430000000001  5.335101869794733258e-06   0.00080274190114055046 
57193.14611            57193.14612            0.00065471170176655008559  0.00085379771419441086 
57222.9557             57222.95571            0.0018311722598912007316   0.00065723990515145650 
57278.782319999999999  57278.782330000000002  0.0046857420940441673157   0.00078248584535086296 
57307.70851            57307.70852            0.0042347961438362820869   0.00078357973365172104 
57340.62725            57340.62726            0.004016776681991924393    0.00108457936096141810 
57399.573979999999999  57399.573989999999998  0.0010427867060989193882   0.00082875282176251522 
58334.88522            58334.90082            2.0276557483098694541e-05  0.00024129616497618826 
58353.836269999999999  58353.851030000000002  6.7004424285903340059e-05  0.00021802279960945499 
58377.767800000000001  58377.783560000000001  -0.0001017593680844783992  0.00018002634396103071 
58397.713619999999999  58397.728940000000001  -8.1687237355250888333e-05  0.00017380480671108720
58418.672350000000002  58418.682179999999999  0.0001489019619694495322   0.00018067894032334464 
58440.596710000000002  58440.611630000000002  -7.4388231549371060607e-05  0.00017500694610445483
58467.523330000000001  58467.537669999999999  -5.3099304493718324583e-05  0.00017248980571729687
58509.407240000000002  58509.421700000000001  0.00016718673492107254896  0.00018984602665521555 
58524.36103            58524.376760000000001  2.6034198544634324381e-05  0.00017947540839090216 
58566.262339999999998  58566.275549999999999  0.00014685588008258763786  0.00017828328221748167 
58629.079039999999999  58629.09423            0.00010151783931240243033  0.00018786314768879454 
58651.018999999999998  58651.034230000000001  -0.00021120252349881496766  0.00022242625243806070
58670.964729999999999  58670.980139999999999  -4.4633202754587817444e-05  0.00017344136806726133
58691.909389999999998  58691.924320000000002  6.9922306894192355003e-05  0.00018511370670239207 
58713.84714            58713.862089999999998  8.639265034973544689e-06   0.00017174461198704938 
58734.798279999999998  58734.813610000000001  -7.0854722362757770862e-05  0.00018750641249129529
58755.734369999999998  58755.749700000000001  -0.00018042801856702532938  0.00019574020977210980
58796.619969999999999  58796.635159999999999  8.2892458814553244387e-05  0.00030898826942488735 
58817.570699999999999  58817.58568            4.7366439107908539472e-05  0.00020391358555376456 
58839.5047             58839.519500000000001  -8.9925362971897203353e-05  0.00017616957025536796
58854.46275            58854.475529999999999  -6.7853248715871825949e-05  0.00018071151368064786
58886.378820000000001  58886.389320000000001  0.00022751016229587270548  0.00021587822472234934 
58908.31934            58908.329329999999999  0.00025846900249569837745  0.00023085267732344102 
58950.20768            58950.221360000000001  8.521752549678812323e-05   0.00018201043391053486 
58993.086279999999999  58993.101520000000001  3.0218519802789897696e-05  0.00017303926315801626 
59039.954219999999999  59039.969280000000001  9.0581056144451220409e-05  0.00024562777467965441 
59055.910710000000002  59055.925429999999999  -0.00019741931758034599308  0.00021004947863087175
