-263.0627448 -3.23364101e-05 0.00043309
-64.72643907 0.0002048906485 0.00034044
-5.689738888 0.0003018037848 0.00029803
-5.689738889 0.0002373405851 0.00027689
-5.688050368 -0.0006135391174 0.00033924
-5.688050364 -0.0003397931378 0.00027789
27.23164515 0.0002904437221 0.00027996
27.23164515 0.0003155209807 0.00039055
27.23297918 -0.0003578640288 0.00029985
27.23297918 5.921556368e-05 0.00034255
57.21440676 -0.0002580746778 0.00039807
57.21440677 0.0001454077519 0.00032893
57.21608597 0.0003744302155 0.00037912
57.21608597 -0.0002062693024 0.00042497
87.02684137 -4.862842955e-05 0.00030826
112.9944067 -0.0004447065276 0.00048828
142.8505381 -0.0001411771363 0.00045668
153.214686 1.34433235e-05 0.00028121
154.2039507 5.410002474e-05 0.00039378
154.2039507 0.0006709722795 0.00036315
156.2067632 -0.0001009234443 0.00031508
156.2067632 -0.000167003986 0.0004029
157.210413 -0.0001394005101 0.00029428
161.20044 6.018104222e-05 0.00026258
171.1723544 -0.0003193586192 0.00034629
171.7774549 0.000725936562 0.00038111
204.6961527 -0.0001430125556 0.00036987
233.6637903 -0.0002607294348 0.00044251
233.6637903 -0.0002095834551 0.00025906
263.6430634 9.940205113e-05 0.00036772
263.6430634 0.0002293122372 0.00030191
