 -1534.90234      0.005961      0.06315 55196.270096061518416 -1534.729903938481357   349.499000 GUPPI_GBNCC03333_55196   
 -1534.74365      0.143168      0.06371 55196.428766533666931 -1534.571233466331250   349.144000 GUPPI_GBNCC03477_55196   
 -1534.74194      0.060066      0.07002 55196.430447773382184 -1534.569552226617361   349.488000 GUPPI_GBNCC03244_55196   
  -883.31384     -0.077032      0.07486 55847.858609183014778 -883.141390816983062   324.719000 GUPPI_1432+72_55847_74   
  -883.31281      0.010168      0.08133 55847.859658510104055 -883.140341489896173   324.753000 GUPPI_1432+72_55847_74   
  -709.83728      0.075701      0.09503 56021.335192581143929 -709.664807418857663   375.165000 GUPPI_1432+72_56021_28   
  -709.83728      0.002269      0.04080 56021.335191130943713 -709.664808869052877   324.760000 GUPPI_1432+72_56021_28   
  -709.83557     -0.037602      0.09388 56021.336882033465372 -709.663117966534514   375.171000 GUPPI_1432+72_56021_28   
  -709.83557     -0.036162      0.03730 56021.336880584138271 -709.663119415863207   324.753000 GUPPI_1432+72_56021_28   
  -704.59259      0.143989      0.05838 56026.579833019692160 -704.420166980307499   376.479000 GUPPI_1432+72_56026_49   
  -704.59259     -0.025129      0.02941 56026.579831568393274 -704.420168431610364   324.682000 GUPPI_1432+72_56026_49   
  -704.59088      0.006701      0.06771 56026.581581894897681 -704.418418105100159   376.426000 GUPPI_1432+72_56026_49   
  -704.59088      0.020939      0.03369 56026.581580445716099 -704.418419554280831   324.696000 GUPPI_1432+72_56026_49   
  -652.71521      0.048890      0.07569 56078.457226804959646 -652.542773195041264   375.424000 GUPPI_1432+72_56078_39   
  -652.71521     -0.016586      0.03290 56078.457225354854017 -652.542774645144505   324.666000 GUPPI_1432+72_56078_39   
  -652.71179     -0.016000      0.07147 56078.460665134640294 -652.539334865361297   375.431000 GUPPI_1432+72_56078_39   
  -652.71179     -0.006545      0.03943 56078.460663685400505 -652.539336314597222   324.653000 GUPPI_1432+72_56078_39   
  -651.84930     -0.017895      0.04901 56079.323174936987925 -651.676825063011506   324.738000 GUPPI_1432+72_56079_27   
  -651.84583      0.104417      0.04876 56079.326611336371570 -651.673388663625360   324.723000 GUPPI_1432+72_56079_27   
  -650.84875     -0.149608      0.08356 56080.323719428590266 -650.676280571409961   375.520000 GUPPI_1432+72_56080_27   
  -650.84875     -0.017145      0.03632 56080.323717980776564 -650.676282019222299   324.816000 GUPPI_1432+72_56080_27   
  -650.84528      0.094737      0.07780 56080.327147133313701 -650.672852866683911   375.555000 GUPPI_1432+72_56080_27   
  -650.84528     -0.121586      0.04568 56080.327145681469119 -650.672854318533041   324.758000 GUPPI_1432+72_56080_27   
  -650.71185      0.039442      0.04258 56080.460579668630089 -650.539420331366841   324.738000 GUPPI_1432+72_56080_39   
  -650.70844     -0.023953      0.07783 56080.464020897023147 -650.535979102978672   375.766000 GUPPI_1432+72_56080_39   
  -650.70844     -0.025606      0.03268 56080.464019447659666 -650.535980552343290   324.727000 GUPPI_1432+72_56080_39   
  -648.83148      0.187781      0.06915 56082.340978765503678 -648.659021234494389   375.479000 GUPPI_1432+72_56082_29   
  -648.83148     -0.025819      0.04299 56082.340977313688200 -648.659022686312028   324.787000 GUPPI_1432+72_56082_29   
  -648.82977     -0.054910      0.04612 56082.342667250100931 -648.657332749899069   324.800000 GUPPI_1432+72_56082_29   
  -645.99976      0.001010      0.09328 56085.172673111439508 -645.827326888560492   375.557000 GUPPI_1432+72_56085_14   
  -645.99976     -0.119189      0.06530 56085.172671660700871 -645.827328339297082   325.085000 GUPPI_1432+72_56085_14   
  -645.99811      0.045003      0.05634 56085.174361116238288 -645.825638883762167   325.143000 GUPPI_1432+72_56085_14   
  -644.85052     -0.018541      0.06819 56086.321911264371010 -644.678088735628990   324.687000 GUPPI_1432+72_56086_27   
  -644.84888     -0.003395      0.08220 56086.323601684409368 -644.676398315588813   324.675000 GUPPI_1432+72_56086_27   
  -642.00128      0.024901      0.08849 56089.171156702795997 -641.828843297200478   375.389000 GUPPI_1432+72_56089_14   
  -642.00128     -0.071066      0.06838 56089.171155252341123 -641.828844747656603   324.869000 GUPPI_1432+72_56089_14   
  -641.99963     -0.115655      0.06823 56089.172844222346612 -641.827155777653161   324.880000 GUPPI_1432+72_56089_14   
  -621.15820      0.012301      0.06387 56110.014252971035603 -620.985747028963374   324.964000 GUPPI_1432+72_56110_01   
  -621.15717     -0.032415      0.05552 56110.015302779713238 -620.984697220287899   324.905000 GUPPI_1432+72_56110_01   
  -574.25793      0.032026      0.05811 56156.914496063793194 -574.085503936210216   375.375000 GUPPI_1432+72_56156_79   
  -574.25793     -0.062395      0.03249 56156.914494613352872 -574.085505386648492   324.778000 GUPPI_1432+72_56156_79   
  -574.25623     -0.017865      0.05828 56156.916243973777455 -574.083756026221408   375.398000 GUPPI_1432+72_56156_79   
  -574.25623     -0.017843      0.03614 56156.916242524435802 -574.083757475566472   324.781000 GUPPI_1432+72_56156_79   
  -574.25439     -0.043564      0.06842 56156.918068699356809 -574.081931300645692   375.447000 GUPPI_1432+72_56156_79   
  -574.25439     -0.002059      0.05043 56156.918067250488093 -574.081932749510656   324.823000 GUPPI_1432+72_56156_79   
  -574.25348     -0.101225      0.06177 56156.919000627785863 -574.080999372213455   324.843000 GUPPI_1432+72_56156_79   
  -574.25342      0.026611      0.07034 56156.919002078611811 -574.080997921388416   375.421000 GUPPI_1432+72_56156_79   
  -573.24060      0.113980      0.06917 56157.931848133572203 -573.068151866424955   375.435000 GUPPI_1432+72_56157_80   
  -573.24060      0.017082      0.03222 56157.931846683110052 -573.068153316891880   324.923000 GUPPI_1432+72_56157_80   
  -573.23883     -0.065816      0.07443 56157.933598940748197 -573.066401059248847   375.456000 GUPPI_1432+72_56157_80   
  -573.23883      0.015092      0.03003 56157.933597492345143 -573.066402507657813   324.917000 GUPPI_1432+72_56157_80   
  -572.09186      0.025685      0.05579 56159.080618630352546 -571.919381369646999   375.026000 GUPPI_1432+72_56159_06   
