-92.91181383 0.0001708287879 0.00039646
-92.91181382 0.0003302124375 0.00016635
-92.90908244 -0.001397465069 0.00070622
-92.90908243 -0.0003255417108 0.00034797
-91.19316453 0.0003755497378 0.00034158
-91.18972541 0.0004107849291 0.00057148
-90.97239462 -0.0003599190104 0.00019812
-90.96895551 -0.001078446405 0.0005725
-90.9689555 -1.467299555e-05 0.00032191
-405.145097 0.0004964755607 0.00053928
-405.146682 -0.0002206584751 0.0007516
-405.146682 -0.0001596660063 0.00047317
77.36453408 0.0001090170526 0.00059623
77.36453408 -0.0002538767882 0.00057862
85.44867516 -0.000197457864 0.00064277
85.44867517 4.706697004e-05 0.00060617
85.45037133 -0.0001995407036 0.0009221
85.45037131 -0.001417930743 0.00075748
106.2499673 0.0005933496027 0.00082419
106.2499673 0.000127748494 0.00055757
136.2032566 0.0005806669169 0.00045158
136.2032566 0.0003855881499 0.00031423
169.1548606 0.0003237096051 0.00037769
169.1548606 -8.108566489e-05 0.00043659
199.1193505 -0.0002106168035 0.00029078
199.1193505 -0.0003095540558 0.00024821
228.927045 -0.0001603772613 0.00048017
228.927045 0.0002961333868 0.00047212
254.8931991 0.0003281029007 0.0009326
284.7483453 7.657994881e-05 0.00089622
284.7483453 0.0009566039436 0.00080642
313.6717496 0.0004505711965 0.00062402
313.6717496 0.0002895392075 0.00063846
339.617006 -0.0002117090868 0.00083467
339.617006 0.0008252082277 0.00054167
339.6186846 -0.0001239865932 0.00086968
339.6186846 -0.0006716016263 0.00069672
339.6381378 0.0008341197558 0.00044403
339.6381378 0.0002387168262 0.00044788
340.6089851 0.0009491044614 0.0008675
340.6089851 0.0007394969294 0.00059306
340.6124242 0.0003403188357 0.00064132
340.6124242 0.000865197138 0.00081853
341.6124921 -0.0008438317042 0.00052535
341.6124922 0.0001476360923 0.00036725
343.606405 -5.326407741e-05 0.00059634
343.606405 -0.001108025268 0.00059655
343.6193835 -0.0001831065612 0.00079381
343.6193835 -0.001078285815 0.00078502
346.5899339 -0.0003977848161 0.00070132
359.5432318 -0.0005851844329 0.00064472
359.5432318 -0.0005106890441 0.00038259
359.5482793 0.001005550294 0.00065512
359.5482793 -8.761764972e-05 0.00040313
370.5199644 0.0003737015582 0.00044269
370.5199644 0.0003712072466 0.00043356
370.525047 -0.0001404659263 0.00030672
370.525047 -0.0002781641573 0.00034651
375.5577135 0.0006648209745 0.00061416
375.5577135 -0.0006285721314 0.0007012
405.5393468 -0.0002091766631 0.00062911
405.5393468 -0.0002053320581 0.00047006
