5.809752348110485764e+04 2.320977220775663973e-04 1.356969999999999986e-04 8.195135913371780134e+02
5.809849679176040081e+04 1.398261428196644193e-04 9.992400000000000078e-05 8.138371016879628996e+02
5.809849795701740368e+04 1.310350922170872970e-05 8.369299999999999982e-05 8.138371087376455080e+02
5.809849900563586561e+04 -2.322342290195988305e-04 1.073599999999999885e-04 8.138371150678935919e+02
5.810149086260394688e+04 5.630958620171852174e-06 9.461999999999999870e-05 8.155233866555425948e+02
5.810149319331139122e+04 6.673153437365655276e-05 1.315540000000000080e-04 8.155234008944939887e+02
5.810149540739773511e+04 -2.598887226627517589e-05 1.489109999999999978e-04 8.155234143573833308e+02
5.801380509529716801e+04 2.205718484926545817e-04 1.269090000000000008e-04 8.190894967217153635e+02
5.801380620217171963e+04 1.045004798682105896e-04 7.138699999999999939e-05 8.190894999500756057e+02
5.813149518855958740e+04 -3.708467711876815105e-04 1.452059999999999918e-04 8.161261244326224187e+02
5.813149740226641734e+04 2.789456243286370270e-04 1.325509999999999850e-04 8.161261355251099303e+02
5.815933579662945704e+04 4.690576453461146059e-05 4.810799999999999408e-05 8.224462101945515542e+02
5.815933812706410390e+04 3.888047339392440961e-05 6.880500000000000277e-05 8.224462271741485893e+02
5.815934034031006740e+04 9.933676137290807853e-05 5.667899999999999723e-05 8.224462432370312399e+02
5.818528335604567837e+04 -3.494944512556725840e-05 7.426800000000000112e-05 8.135898781035349430e+02
5.818528568617584824e+04 1.606453564803284962e-04 7.809099999999999484e-05 8.135898945229298533e+02
5.818528790025466151e+04 2.055034429428571305e-05 6.966099999999999593e-05 8.135899100413290626e+02
5.821318404274444038e+04 4.156463752474009532e-05 1.304610000000000101e-04 8.200374088259881091e+02
5.821318637288239552e+04 -7.479958032555594760e-05 1.445689999999999909e-04 8.200374256064400242e+02
5.821318858638992242e+04 -5.499203971051418196e-06 9.621499999999999953e-05 8.200374414890552544e+02
5.823711095186314196e+04 -6.849430938123568947e-05 6.115699999999999739e-05 8.202874402389330726e+02
5.823711328222792508e+04 -1.130623019912188298e-07 7.365699999999998952e-05 8.202874562678576922e+02
5.823711549543322326e+04 -2.540835186486926036e-05 8.972899999999999420e-05 8.202874714402770451e+02
5.830401049745805358e+04 -4.670607983480660178e-05 6.496299999999999449e-05 8.703102982691548277e+02
5.830401049745803903e+04 -4.791397859704864427e-05 7.527500000000000011e-05 7.711798355156274738e+02
5.830401189571526629e+04 8.411376791401065859e-05 7.577399999999999652e-05 8.703103038061042298e+02
5.830401189571502618e+04 6.304760871392527490e-05 6.613400000000000073e-05 7.711798404219007352e+02
5.830401329369157611e+04 -7.379068851662509342e-06 6.763700000000000311e-05 8.703103092824015903e+02
5.830401329369119776e+04 -3.964824249342298286e-05 6.271099999999998962e-05 7.711798452744311589e+02
5.830401469166923926e+04 1.481805081625893198e-05 5.312599999999999246e-05 8.703103146986741194e+02
5.830401469166681636e+04 -1.939932009667709727e-04 5.556799999999999381e-05 7.711798500737667155e+02
5.830401597328851494e+04 8.158284309578484235e-05 8.105999999999999978e-05 8.703103196109678947e+02
5.830401597328650678e+04 -9.184739420005248658e-05 8.499999999999999255e-05 7.711798544265369628e+02
5.747820528032716538e+04 -1.647014210169023111e-04 6.927699999999999418e-05 3.452073464582342694e+02
5.747820819319332077e+04 1.218721566147230905e-04 8.758700000000000014e-05 3.452073552188587087e+02
5.747821657390015753e+04 -1.322208268955514933e-04 5.754399999999999657e-05 3.449983714353941195e+02
5.747822117570923729e+04 -7.801146150242771308e-05 5.734599999999999610e-05 3.449983849187025271e+02
5.754194132407772122e+04 5.698487184394588267e-05 5.637599999999999692e-05 3.303155915904731614e+02
5.754194241182407131e+04 -6.076944336746293729e-06 5.034499999999999994e-05 3.303155943125191243e+02
5.756997425230684894e+04 2.347057866330924538e-06 8.103000000000000176e-06 3.463943708703886841e+02
5.756997541776100115e+04 -1.787600778024722889e-06 8.731999999999998728e-06 3.463943732891871718e+02
5.756997658265878272e+04 9.576642890244669145e-06 9.231000000000000219e-06 3.463943756955794697e+02
5.763450944970107230e+04 -3.709918939059685193e-05 7.165299999999999989e-05 3.451601528146234728e+02
5.763451061539250077e+04 -1.932924907219496123e-04 8.977099999999999143e-05 3.451601530408000258e+02
5.763451178025394620e+04 7.455313314235563656e-05 6.425799999999999362e-05 3.451601532883923369e+02
5.765569038220381481e+04 1.070525008720043717e-04 9.069499999999998461e-05 3.277872275578994277e+02
5.765569154740178055e+04 7.530595325228046759e-05 6.281399999999999863e-05 3.277872297980790108e+02
5.769061602553287230e+04 1.676586366832235578e-04 8.648999999999999353e-05 3.389777411958272637e+02
5.769061695819730812e+04 2.861471134172941075e-05 6.662599999999999534e-05 3.389777431381702968e+02
5.769449298924469622e+04 -4.865470986954929019e-05 4.466399999999999792e-05 3.468424791909463352e+02
5.769449368889028119e+04 1.240156595015535720e-05 6.660799999999999653e-05 3.468424806912074132e+02
5.769449432981542486e+04 1.352920655327162892e-04 6.165699999999999599e-05 3.468424820681175333e+02
5.769459171272808453e+04 -6.892363688781127705e-06 9.554200000000000106e-05 3.477826269705430491e+02
5.769459305330508505e+04 -1.445077393600821547e-04 7.306199999999999945e-05 3.477826299714101879e+02
5.775128829183494963e+04 -6.399273481147904532e-05 7.104499999999999487e-05 3.459422117239564045e+02
5.775129225386396865e+04 -1.520108880827361545e-05 6.543800000000000604e-05 3.459422206864912823e+02
5.775423686399601866e+04 2.837015278261289006e-05 4.075600000000000078e-05 3.323760962278446414e+02
5.775423802945561329e+04 -6.728354601716615908e-05 4.759399999999999867e-05 3.323760981717998106e+02
5.775423919463816128e+04 -5.271432286004610886e-05 3.961599999999999475e-05 3.323761001333534182e+02
5.775438317274063593e+04 1.139633864114546683e-06 1.397899999999999779e-05 3.413116499694884283e+02
5.775438410527310043e+04 1.194892744924749880e-05 1.595499999999999886e-05 3.413116526466311598e+02
5.775438497936544445e+04 -2.300613560325796084e-06 1.834799999999999780e-05 3.413116551567545685e+02
5.778919621734151588e+04 -5.515455614228678498e-05 3.470600000000000280e-05 3.475271653434430164e+02
5.778919738253571268e+04 -2.509035110205969996e-05 4.851299999999999444e-05 3.475271684222924478e+02
5.778919848955293128e+04 -7.213170637211508795e-05 4.103399999999999371e-05 3.475271713601501915e+02
5.778932958035840420e+04 -3.027059908848736369e-06 2.386799999999999916e-05 3.450696868055662776e+02
5.778933074584203132e+04 2.855920191327621886e-06 2.071499999999999733e-05 3.450696904388172470e+02
5.778933185287050583e+04 -1.996082636087589080e-06 2.238499999999999998e-05 3.450696938858122280e+02
5.779111854751029023e+04 -9.004184775457625613e-05 6.910599999999998515e-05 3.445432025222683023e+02
5.781332326798963913e+04 -8.673284308692636493e-06 4.903299999999999624e-05 3.442283658480990880e+02
5.781332443367713131e+04 -3.750992040583537863e-05 3.530099999999999964e-05 3.442283691364086735e+02
5.781332559853125713e+04 8.719098217235016104e-05 3.852699999999999891e-05 3.442283724103170357e+02
5.781741783656479674e+04 -2.888339235830484367e-05 4.620599999999999772e-05 3.300269461744798605e+02
5.781741900205491402e+04 -6.164326974705896481e-05 6.667099999999999914e-05 3.300269478268493799e+02
5.781742016698987572e+04 2.243980712399717416e-05 4.649099999999999923e-05 3.300269494580715559e+02
5.781924834222804930e+04 -7.849539620277321255e-05 9.174599999999998522e-05 3.443436996009620543e+02
5.782037626731403725e+04 -1.894838526892068150e-04 5.991699999999999571e-05 3.357985930391757279e+02
5.782037743226024759e+04 -6.870130387332842329e-06 6.019899999999999741e-05 3.357985952811898755e+02
5.782204476906642230e+04 4.772342914501465333e-05 8.994799999999998651e-05 3.428128792772263864e+02
5.782204593459850730e+04 1.071735993555564086e-04 8.278299999999999667e-05 3.428128814913540054e+02
5.782204709957184241e+04 -3.308981558641380774e-06 8.822099999999999441e-05 3.428128837237492235e+02
5.785208366786691477e+04 8.219853899876175557e-06 4.743899999999999761e-05 3.291065397073930967e+02
5.785208483340730891e+04 3.721998104494445665e-05 3.203499999999999398e-05 3.291065430571699153e+02
5.785208594021118188e+04 4.760948384185354978e-05 4.439300000000000001e-05 3.291065462434867754e+02
5.787498112156765274e+04 -5.490298725806014645e-06 1.873900000000000134e-05 3.322613986936269157e+02
5.787498228697552258e+04 3.778328558851639472e-06 1.821999999999999835e-05 3.322614016179324494e+02
5.787498339309724543e+04 3.865901628378553520e-05 2.305499999999999864e-05 3.322614044033405776e+02
5.787988518611102336e+04 -2.812707050192599681e-05 4.891199999999999519e-05 3.451146798675279683e+02
5.787988635139560938e+04 4.362530131040057334e-06 5.743099999999999274e-05 3.451146817580746529e+02
5.787988751640102419e+04 -4.726767616893604143e-05 4.538699999999999760e-05 3.451146836674983547e+02
5.788089740408115904e+04 -5.946315280102072725e-05 4.629699999999999397e-05 3.358341890568634653e+02
5.788089856947783119e+04 4.815910048251872646e-05 4.259199999999999472e-05 3.358341911234708164e+02
5.788089973375914997e+04 -2.784977361377889300e-05 7.732200000000000271e-05 3.358341932057426220e+02
5.788193981504477415e+04 -1.805626958607715350e-05 2.440599999999999638e-05 3.391638110252142155e+02
5.788194097998372308e+04 2.895095421258204272e-05 2.256999999999999905e-05 3.391638137147617726e+02
5.788194214520009700e+04 -1.226215652462096784e-05 2.381299999999999715e-05 3.391638164183597155e+02
5.799256910659166897e+04 5.244026108194355466e-06 4.914099999999999588e-05 3.484662809702014670e+02
5.799257027184469916e+04 6.095710961686351843e-05 6.784999999999999582e-05 3.484662819207306939e+02
5.799257143709601223e+04 -4.126502322198093012e-05 5.931299999999999946e-05 3.484662828907328276e+02
5.799275710131959931e+04 1.332779169500942382e-05 4.737499999999999958e-05 3.510486443221875561e+02
5.799275826658990991e+04 1.472109016195908583e-05 4.929599999999999694e-05 3.510486467511685760e+02
5.799275943185981305e+04 -2.846098825810787418e-05 6.153399999999999734e-05 3.510486491764228845e+02
5.799757424267777242e+04 -1.855980503694360466e-05 7.766800000000000244e-05 3.484924736592705017e+02
5.799757540787581092e+04 2.691777188978246193e-05 5.054499999999999803e-05 3.484924749075858585e+02
5.799757651489554701e+04 -8.691381704902115875e-05 4.346600000000000024e-05 3.484924761101910917e+02
5.799768413710973982e+04 -8.680750603604058273e-05 4.222699999999999398e-05 3.487086552943086417e+02
5.799768530285704765e+04 1.567711613378303505e-04 5.228399999999999611e-05 3.487086576696366933e+02
5.799768640931015398e+04 -1.573766702649329646e-05 8.704299999999999993e-05 3.487086599285947841e+02
5.799865382965430035e+04 8.972631389213886526e-06 3.738699999999999966e-05 3.487250329801943849e+02
5.799865499529636872e+04 -7.577041134550793647e-05 3.153100000000000016e-05 3.487250351938394033e+02
5.799865610193500470e+04 5.464254529010055176e-05 7.178199999999999815e-05 3.487250373033958226e+02
5.799979441344256338e+04 1.984442377843020813e-04 9.529899999999999678e-05 3.483707497267441795e+02
5.799979557896398910e+04 3.118012022248653121e-06 5.823199999999999405e-05 3.483707517660367898e+02
5.799979668548519840e+04 -2.229523613668921416e-04 8.088499999999999553e-05 3.483707536916050458e+02
5.800061173706541740e+04 -7.246217576957840513e-06 3.021099999999999586e-05 3.484168302569548246e+02
5.800061290253305197e+04 -4.794538407113983709e-05 2.945799999999999816e-05 3.484168321208464363e+02
5.800061400956112630e+04 -1.437960878466748063e-05 3.307099999999999558e-05 3.484168339035092004e+02
5.800165070425127487e+04 2.409954588277766140e-05 8.397099999999999953e-05 3.456253324645990119e+02
5.800165187026478816e+04 -4.098814385417349506e-05 5.981599999999999786e-05 3.456253346937203332e+02
5.800165303544532799e+04 5.371905663444633764e-05 6.793000000000000860e-05 3.456253369290958517e+02
5.800270224364980822e+04 -4.635441454421910012e-06 3.086599999999999891e-05 3.482748761988753472e+02
5.800270340888967621e+04 -7.951035198149483286e-06 5.051599999999999542e-05 3.482748786388157782e+02
5.800270451568643330e+04 -3.837241263545158269e-05 3.675500000000000300e-05 3.482748809566155046e+02
5.805848326030038152e+04 8.791711444162489679e-05 8.197700000000000473e-05 3.526944151770495068e+02
5.805848445867152623e+04 -4.766591286295752576e-05 7.376699999999998677e-05 3.526944176781138935e+02
5.808153141383751063e+04 9.982430979146252774e-05 6.964499999999998795e-05 3.274534773474456415e+02
5.808153257940430922e+04 3.916538364755732136e-05 7.529000000000000590e-05 3.274534800448304281e+02
5.808153368624961149e+04 1.757585605575601477e-04 5.133400000000000013e-05 3.274534826015325280e+02
5.808555516272622481e+04 1.547298404009857156e-04 9.866899999999998653e-05 3.451254382912979963e+02
5.808555752895821934e+04 -4.695138692648211098e-05 8.005099999999999640e-05 3.451254436910450636e+02
5.810737253037229675e+04 8.858103645798296550e-05 6.279000000000000022e-05 3.451256947507824293e+02
5.810737369553668395e+04 3.404436826732879688e-05 9.708700000000000066e-05 3.451256978283349781e+02
5.810937529449226713e+04 1.406857602628311095e-05 7.677800000000000250e-05 3.451260233147381200e+02
5.810937646058911196e+04 1.116291996545641162e-05 5.530999999999999730e-05 3.451260264666591979e+02
5.810937762529367319e+04 -2.744974669373090201e-05 5.705399999999999957e-05 3.451260296210015781e+02
5.810958625576365739e+04 -5.411934253971005819e-05 5.243200000000000215e-05 3.405849650891625515e+02
5.810959080015590735e+04 5.736478861325839009e-05 6.241199999999999808e-05 3.405849716057613819e+02
5.810737253037229675e+04 8.858963652024627567e-05 6.276999999999999702e-05 3.451256947507824293e+02
5.810737369553668395e+04 3.419119641367846505e-05 9.705299999999999387e-05 3.451256978283349781e+02
5.810937529449226713e+04 1.396492735921381964e-05 7.680299999999998955e-05 3.451260233147381200e+02
5.810937646058911196e+04 1.115431990319309976e-05 5.530999999999999730e-05 3.451260264666591979e+02
5.810937762529367319e+04 -2.740638804648670590e-05 5.706700000000000097e-05 3.451260296210016350e+02
5.810958625576365739e+04 -5.410124658260193493e-05 5.243699999999999279e-05 3.405859649951128176e+02
5.810959080015590735e+04 5.740017427887505601e-05 6.239999999999999887e-05 3.405859715117309179e+02
5.817219353697548650e+04 4.016546776986418201e-04 7.784900000000000630e-05 3.256486367171478378e+02
5.817219458498334279e+04 2.448927186237523146e-05 8.691699999999999470e-05 3.256486397297316557e+02
5.817320361636260350e+04 -2.127381228783178268e-05 2.707999999999999822e-05 3.449828781493923771e+02
5.817320478257320065e+04 -7.024077523991202469e-05 3.255700000000000016e-05 3.449828817816828632e+02
5.817320594767124567e+04 -4.080204554437844928e-05 3.202099999999999717e-05 3.449828854168119960e+02
5.820396132550532639e+04 -2.437489629761535820e-05 8.220000000000000581e-05 3.066610303628505108e+02
5.822894003093179344e+04 2.911634077950573629e-05 5.205499999999999543e-05 3.301842502781095732e+02
5.822894119674812828e+04 4.242135262749602959e-05 4.580499999999999936e-05 3.301842523769000763e+02
5.822894236145145987e+04 6.502267344660536815e-05 4.352000000000000345e-05 3.301842544915054418e+02
