  -149.17744      0.551822      0.64906 57071.186111210299714 -148.813888789701878   769.605000 GUPPI_J0957-06_0_57071   
  -149.17741      0.147299      0.60453 57071.186131155984185 -148.813868844018657   864.410000 GUPPI_J0957-06_0_57071   
  -149.17433      0.542310      0.37326 57071.189223467161355 -148.810776532838787   769.679000 GUPPI_J0957-06_0_57071   
  -149.17430      0.161026      0.38355 57071.189243413115037 -148.810756586886583   864.311000 GUPPI_J0957-06_0_57071   
  -140.97241     -1.040058      0.47191 57079.391137793922098 -140.608862206075941   769.509000 GUPPI_J0957-06_57079_3   
  -140.97240     -0.941051      0.62179 57079.391157745434612 -140.608842254564820   864.753000 GUPPI_J0957-06_57079_3   
  -140.96898     -0.180187      0.69500 57079.394569266696635 -140.605430733306918   864.784000 GUPPI_J0957-06_57079_3   
  -140.96898     -1.440844      0.53389 57079.394569252101064 -140.605430747897856   769.562000 GUPPI_J0957-06_57079_3   
  -120.13445      0.511065      0.51644 57100.229094775910198 -119.770905224091194   769.475000 GUPPI_J0957-06_57100_1   
  -120.13444     -0.992182      0.65198 57100.229114708876295 -119.770885291124671   866.687000 GUPPI_J0957-06_57100_1   
  -120.13103     -0.425748      0.52390 57100.232526227882772 -119.767473772116574   769.472000 GUPPI_J0957-06_57100_1   
  -120.13100     -0.661420      0.62358 57100.232546175524476 -119.767453824479048   866.891000 GUPPI_J0957-06_57100_1   
   -90.18411      0.153745      0.70472 57130.179440904837975  -89.820559095160320   865.123000 GUPPI_J0957-06_57130_1   
   -90.18409     -0.197113      0.70823 57130.179460851140902  -89.820539148855957   769.312000 GUPPI_J0957-06_57130_1   
   -90.18068      0.967250      0.90764 57130.182872377074091  -89.817127622926620   769.394000 GUPPI_J0957-06_57130_1   
   -90.18066      1.152091      0.96134 57130.182892329576134  -89.817107670422047   865.139000 GUPPI_J0957-06_57130_1   
   -57.23508      1.632369      1.50568 57163.128466607842711  -56.871533392157232   770.283000 GUPPI_J0957-06_57163_1   
   -57.23507      2.127612      1.45853 57163.128486563939077  -56.871513436060027   865.064000 GUPPI_J0957-06_57163_1   
   -57.23201     -1.282157      1.21846 57163.131538930356328  -56.868461069645278   865.225000 GUPPI_J0957-06_57163_1   
   -27.27702      0.133064      0.73885 57193.086533529065491  -26.913466470936154   864.603000 GUPPI_J0957-06_57193_0   
   -27.27702      0.738989      0.82762 57193.086533536079514  -26.913466463923122   771.245000 GUPPI_J0957-06_57193_0   
   -27.27359      0.784722      1.10989 57193.089964999424410  -26.910035000574069   771.208000 GUPPI_J0957-06_57193_0   
   -27.27357     -1.139546      1.00490 57193.089984927522892  -26.910015072480459   864.290000 GUPPI_J0957-06_57193_0   
     2.53009      0.233117      0.53155 57222.893636061802681    2.893636061805996   865.724000 GUPPI_J0957-06_57222_7   
     2.53009     -1.339801      0.53465 57222.893636043598235    2.893636043600917   768.821000 GUPPI_J0957-06_57222_7   
     2.53354     -1.071911      0.80056 57222.897087459889008    2.897087459887256   865.516000 GUPPI_J0957-06_57222_7   
     2.53354     -0.150258      0.63397 57222.897087470555562    2.897087470554535   768.894000 GUPPI_J0957-06_57222_7   
    28.49786      0.277132      0.99245 57248.861410512385191   28.861410512383721   769.552000 GUPPI_J0957-06_57248_7   
    28.49788      0.381059      0.79102 57248.861430463948636   28.861430463951820   865.447000 GUPPI_J0957-06_57248_7   
    28.49976     -2.240388      2.86516 57248.863305767939892   28.863305767943508   865.346000 GUPPI_J0957-06_57248_7   
    58.35559      1.385289      1.44368 57278.719147096278903   58.719147096281709   865.866000 GUPPI_J0957-06_57278_6   
    58.35909     -0.259797      1.48503 57278.722638391162036   58.722638391159052   865.501000 GUPPI_J0957-06_57278_6   
    87.28159      0.435284      0.96047 57307.645141754866927   87.645141754867808   770.960000 GUPPI_J0957-06_57307_5   
    87.28161     -1.072952      0.93471 57307.645161687774817   87.645161687776621   866.915000 GUPPI_J0957-06_57307_5   
    87.28504     -2.254291      1.48283 57307.648593136924319   87.648593136926422   867.274000 GUPPI_J0957-06_57307_5   
    87.28504      0.064816      1.35257 57307.648593163765327   87.648593163767927   770.888000 GUPPI_J0957-06_57307_5   
   113.23692      0.179207      1.25003 57333.600467190597556  113.600467190600995   768.951000 GUPPI_J0957-06_57333_5   
   113.24035      0.529364      1.33045 57333.603898657478567  113.603898657477117   769.379000 GUPPI_J0957-06_57333_5   
   113.24036      2.460819      1.52136 57333.603918630200496  113.603918630197171   865.753000 GUPPI_J0957-06_57333_5   
   114.27779      1.493221      1.38110 57334.641337612112693  114.641337612114327   769.231000 GUPPI_J0957-06_57334_5   
   114.27781      0.359005      1.10577 57334.641357549349777  114.641357549352080   865.144000 GUPPI_J0957-06_57334_5   
   114.28060      2.570218      1.62132 57334.644150626081682  114.644150626080148   769.370000 GUPPI_J0957-06_57334_5   
   114.28062     -1.410318      1.86025 57334.644170530373231  114.644170530374382   865.460000 GUPPI_J0957-06_57334_5   
   115.22661      1.072340      1.33593 57335.590157028280373  115.590157028281141   865.458000 GUPPI_J0957-06_57335_5   
   115.22661      0.551067      1.30383 57335.590157022248604  115.590157022247894   767.927000 GUPPI_J0957-06_57335_5   
   115.23004     -0.612682      1.20847 57335.593588471601834  115.593588471602004   768.030000 GUPPI_J0957-06_57335_5   
   115.23006     -0.175639      1.15908 57335.593608427028812  115.593608427025629   865.310000 GUPPI_J0957-06_57335_5   
   117.22591     -0.004328      0.73213 57337.589462919240759  117.589462919244255   865.807000 GUPPI_J0957-06_57337_5   
   117.22591     -0.543643      0.74641 57337.589462913005264  117.589462913002194   769.418000 GUPPI_J0957-06_57337_5   
   117.22932      0.015194      0.68806 57337.592874431931705  117.592874431928436   769.498000 GUPPI_J0957-06_57337_5   
   117.22935     -1.149805      0.88221 57337.592894368812267  117.592894368809908   866.224000 GUPPI_J0957-06_57337_5   
   120.20420     -0.584158      0.61551 57340.567753189323412  120.567753189324122   768.369000 GUPPI_J0957-06_57340_4   
   120.20422     -0.062725      0.58359 57340.567773145725369  120.567773145724487   865.448000 GUPPI_J0957-06_57340_4   
   120.20763     -0.237490      1.49764 57340.571184656160767  120.571184656160042   865.679000 GUPPI_J0957-06_57340_4   
   120.20763     -0.112284      0.71189 57340.571184657608683  120.571184657609180   768.349000 GUPPI_J0957-06_57340_4   
   133.15974     -0.595957      0.60142 57353.523300931228732  133.523300931229869   768.942000 GUPPI_J0957-06_57353_4   
   133.15977     -0.802916      0.66141 57353.523320879197854  133.523320879199758   866.391000 GUPPI_J0957-06_57353_4   
   133.16324     -0.244942      0.66664 57353.526792249213031  133.526792249212178   768.756000 GUPPI_J0957-06_57353_4   
   133.16327      0.484912      0.61140 57353.526812208023330  133.526812208024808   866.760000 GUPPI_J0957-06_57353_4   
   144.13748      0.442883      0.83917 57364.501029326078424  144.501029326080413   867.625000 GUPPI_J0957-06_57364_4   
   144.13748      0.935133      0.71811 57364.501029331775499  144.501029331777744   769.493000 GUPPI_J0957-06_57364_4   
   144.14066     -0.103272      0.95598 57364.504201427836961  144.504201427835000   769.678000 GUPPI_J0957-06_57364_4   
   144.14067      2.897030      1.46366 57364.504221412928018  144.504221412926000   867.747000 GUPPI_J0957-06_57364_4   
   149.17397     -0.466887      0.88209 57369.537518975084822  149.537518975088261   867.794000 GUPPI_J0957-06_57369_4   
   149.17397     -1.427520      0.81820 57369.537518963967159  149.537518963969831   770.660000 GUPPI_J0957-06_57369_4   
   149.17741     -0.212038      0.64132 57369.540970391230076  149.540970391227461   770.779000 GUPPI_J0957-06_57369_4   
   149.17744     -0.934142      0.78270 57369.540990333232912  149.540990333235044   868.395000 GUPPI_J0957-06_57369_4   
