 -1678.93530      0.058769      0.07548 56054.134311313631770 -1678.865688686366184   387.584000 GUPPI_GBNCC35124_56054   
 -1678.93530      0.042708      0.06383 56054.134310497283877 -1678.865689502719079   362.241000 GUPPI_GBNCC35124_56054   
 -1678.93530     -0.040616      0.04013 56054.134309571330959 -1678.865690428672679   337.464000 GUPPI_GBNCC35124_56054   
 -1678.93530     -0.031327      0.05980 56054.134308374392276 -1678.865691625609770   312.464000 GUPPI_GBNCC35124_56054   
  -925.10693     -0.008070      0.04422 56807.962640765304968 -925.037359234694236   387.933000 GUPPI_1239+32_56807_82   
  -925.10693     -0.016637      0.02622 56807.962639949051663 -925.037360050947086   362.112000 GUPPI_1239+32_56807_82   
  -925.10693      0.017934      0.01801 56807.962639024481177 -925.037360975520983   337.483000 GUPPI_1239+32_56807_82   
  -925.10693     -0.022434      0.02215 56807.962637826989521 -925.037362173013548   312.386000 GUPPI_1239+32_56807_82   
  -925.10388      0.020164      0.01842 56807.965746828405827 -925.034253171596561   337.418000 GUPPI_1239+32_56807_82   
  -925.10388     -0.019785      0.02396 56807.965745630914171 -925.034254369084010   312.414000 GUPPI_1239+32_56807_82   
  -925.10382      0.044113      0.04207 56807.965748569811694 -925.034251430191944   387.623000 GUPPI_1239+32_56807_82   
  -925.10382      0.018189      0.02209 56807.965747753354663 -925.034252246645451   362.215000 GUPPI_1239+32_56807_82   
  -925.10199      0.014057      0.05744 56807.967615819667117 -925.032384180329473   387.609000 GUPPI_1239+32_56807_82   
  -925.10199     -0.002457      0.06810 56807.967615003326500 -925.032384996674068   362.261000 GUPPI_1239+32_56807_82   
  -925.10199      0.065169      0.03301 56807.967614079134364 -925.032385920865181   337.421000 GUPPI_1239+32_56807_82   
  -925.10199     -0.045721      0.05718 56807.967612880827801 -925.032387119173563   312.420000 GUPPI_1239+32_56807_82   
  -924.92084     -0.024035      0.04352 56808.148737591131066 -924.851262408871435   387.801000 GUPPI_1239+32_56808_12   
  -924.92084      0.000637      0.02943 56808.148736775270663 -924.851263224730360   361.935000 GUPPI_1239+32_56808_12   
  -924.92084     -0.006970      0.01346 56808.148735850219964 -924.851264149782310   337.504000 GUPPI_1239+32_56808_12   
  -924.92084     -0.008330      0.01745 56808.148734653186693 -924.851265346810010   312.474000 GUPPI_1239+32_56808_12   
  -924.91779      0.031944      0.04453 56808.151827079498617 -924.848172920498882   387.709000 GUPPI_1239+32_56808_12   
  -924.91779     -0.053687      0.03123 56808.151826262364921 -924.848173737634397   362.219000 GUPPI_1239+32_56808_12   
  -924.91779      0.002011      0.01567 56808.151825338049093 -924.848174661953408   337.527000 GUPPI_1239+32_56808_12   
