 -1436.68237      0.013200      0.02912 55508.705786635277036 -1436.293999377495538   375.091000 GUPPI_GBNCC21740_55508_6
 -1436.68237     -0.036996      0.01684 55508.705782199336682 -1436.294003813436120   324.812000 GUPPI_GBNCC21740_55508_6
 -1436.68176      0.047616      0.03530 55508.706427836805233 -1436.293358175963931   375.075000 GUPPI_GBNCC21740_55508_6
 -1436.68176     -0.031649      0.01661 55508.706423400530184 -1436.293362612243754   324.806000 GUPPI_GBNCC21740_55508_6
 -1436.68079     -0.002797      0.01421 55508.707383798835508 -1436.292402213940477   375.162000 GUPPI_GBNCC21973_55508_6
 -1436.68079     -0.044349      0.00646 55508.707379399944330 -1436.292406612826881   324.907000 GUPPI_GBNCC21973_55508_6
 -1436.68018      0.007083      0.01919 55508.708024964129436 -1436.291761048646094   375.174000 GUPPI_GBNCC21973_55508_6
 -1436.68018     -0.020896      0.00894 55508.708020528436464 -1436.291765484339294   324.893000 GUPPI_GBNCC21973_55508_6
 -1418.78381     -0.006251      0.01133 55526.604361710720696 -1418.395424302053925   375.474000 GUPPI_GBNCC22350_55526_5
 -1418.78381     -0.014784      0.00664 55526.604357276257360 -1418.395428736517943   325.041000 GUPPI_GBNCC22350_55526_5
 -1418.78308     -0.005727      0.00997 55526.605061412039504 -1418.394724600731251   375.455000 GUPPI_GBNCC22350_55526_5
 -1418.78308     -0.018309      0.00708 55526.605056977532513 -1418.394729035242790   324.949000 GUPPI_GBNCC22350_55526_5
 -1320.54810      0.001398      0.00813 55624.840110380995611 -1320.159675631774917   375.150000 GUPPI_J1816+4454_55624_7
 -1320.54810     -0.023233      0.00590 55624.840105945928372 -1320.159680066840565   324.854000 GUPPI_J1816+4454_55624_7
 -1320.54626      0.019156      0.00879 55624.841858674255491 -1320.157927338513446   375.149000 GUPPI_J1816+4454_55624_7
 -1320.54626     -0.009770      0.00475 55624.841854239130043 -1320.157931773645032   324.880000 GUPPI_J1816+4454_55624_7
 -1319.67822     -0.008853      0.00958 55625.709908182296203 -1319.289877830478190   375.188000 GUPPI_J1816+4454_55625_6
 -1319.67822     -0.017667      0.00524 55625.709903746923374 -1319.289882265850338   324.802000 GUPPI_J1816+4454_55625_6
 -1319.67651     -0.001107      0.00977 55625.711656662948371 -1319.288129349824203   375.189000 GUPPI_J1816+4454_55625_6
 -1319.67651     -0.026776      0.00457 55625.711652227393643 -1319.288133785379841   324.820000 GUPPI_J1816+4454_55625_6
 -1318.76343     -0.010021      0.00688 55626.624789664398122 -1318.374996348372406   375.170000 GUPPI_J1816+4454_55626_5
 -1318.76343     -0.018128      0.00350 55626.624785266649269 -1318.375000746123305   324.954000 GUPPI_J1816+4454_55626_5
 -1318.76123      0.006038      0.00605 55626.626886302285129 -1318.372899710486308   375.189000 GUPPI_J1816+4454_55626_5
 -1318.76123     -0.025973      0.00395 55626.626881904245238 -1318.372904108530292   324.946000 GUPPI_J1816+4454_55626_5
 -1315.56274      0.005459      0.00290 55629.825465440328117 -1315.174320572444913   375.178000 GUPPI_1816+45_55629_7122
 -1315.56274     -0.016486      0.00189 55629.825461005704710 -1315.174325007071275   324.799000 GUPPI_1816+45_55629_7122
 -1315.56067      0.011110      0.00340 55629.827505165121693 -1315.172280847650654   375.180000 GUPPI_1816+45_55629_7122
 -1315.56067     -0.019435      0.00192 55629.827500730389147 -1315.172285282380244   324.821000 GUPPI_1816+45_55629_7122
 -1313.75586     -0.007612      0.00309 55631.632322940044105 -1313.367463072725968   375.389000 GUPPI_1816+45_55631_5453
 -1313.75586     -0.018246      0.00209 55631.632318468597077 -1313.367467544178908   324.756000 GUPPI_1816+45_55631_5453
 -1313.75378      0.000785      0.00306 55631.634360634714540 -1313.365425378056443   375.379000 GUPPI_1816+45_55631_5453
 -1313.75378     -0.017634      0.00216 55631.634356163165648 -1313.365429849604197   324.785000 GUPPI_1816+45_55631_5453
 -1312.72327      0.003405      0.00225 55632.664893101566122 -1312.334892911209408   375.349000 GUPPI_1816+45_55632_5720
 -1312.72327     -0.020960      0.00138 55632.664888629857160 -1312.334897382915869   324.694000 GUPPI_1816+45_55632_5720
