  -358.28745     -0.219633      0.10869 57072.645555003822665 -358.354444996174891   867.275000 GUPPI_J0141+62_0_57072   
  -358.28745      0.275165      0.16612 57072.645550687302602 -358.354449312695749   769.546000 GUPPI_J0141+62_0_57072   
  -358.28525     -0.107749      0.13002 57072.647773398748541 -358.352226601250607   769.500000 GUPPI_J0141+62_1_57072   
  -358.28522      0.160855      0.16345 57072.647777724108892 -358.352222275894064   866.966000 GUPPI_J0141+62_1_57072   
  -358.28302      0.102069      0.15242 57072.649977207220218 -358.350022792778873   866.748000 GUPPI_J0141+62_2_57072   
  -358.28302     -0.116997      0.14313 57072.649972882434668 -358.350027117562036   769.568000 GUPPI_J0141+62_2_57072   
  -329.07932      0.056958      0.08698 57101.853696512676834 -329.146303487322768   865.866000 GUPPI_J0141+62_57101_7   
  -329.07932     -0.008731      0.08035 57101.853692189666617 -329.146307810330768   769.523000 GUPPI_J0141+62_57101_7   
  -329.07587     -0.015592      0.10912 57101.857135400161496 -329.142864599840095   865.988000 GUPPI_J0141+62_57101_7   
  -329.07587      0.052988      0.10386 57101.857131078708335 -329.142868921293996   769.559000 GUPPI_J0141+62_57101_7   
  -299.17606     -0.065746      0.07610 57131.756960263475776 -299.243039736521098   865.182000 GUPPI_J0141+62_57131_6   
  -299.17606     -0.140839      0.06127 57131.756955940363696 -299.243044059637953   769.922000 GUPPI_J0141+62_57131_6   
  -299.17267      0.063785      0.07650 57131.760338101550587 -299.239661898447878   865.201000 GUPPI_J0141+62_57131_6   
  -299.17267     -0.006096      0.05236 57131.760333778496715 -299.239666221504422   769.908000 GUPPI_J0141+62_57131_6   
  -299.17023      0.160455      0.06895 57131.762782333746145 -299.237217666257209   865.325000 GUPPI_J0141+62_57131_6   
  -299.17023     -0.029661      0.10177 57131.762778009295289 -299.237221990705336   769.871000 GUPPI_J0141+62_57131_6   
  -269.45465      0.100536      0.08871 57161.478354102677258 -269.521645897321150   865.671000 GUPPI_J0141+62_57161_4   
  -269.45465      0.061381      0.07174 57161.478349779979908 -269.521650220022025   769.532000 GUPPI_J0141+62_57161_4   
  -269.45129     -0.137570      0.09829 57161.481724912846403 -269.518275087155189   769.520000 GUPPI_J0141+62_57161_4   
  -269.45126      0.049862      0.05907 57161.481729237260879 -269.518270762738155   865.494000 GUPPI_J0141+62_57161_4   
  -269.44882      0.029911      0.12570 57161.484177790349349 -269.515822209649343   865.570000 GUPPI_J0141+62_57161_4   
  -238.52000     -0.094458      0.06437 57192.413009352138033 -238.586990647859380   770.413000 GUPPI_J0141+62_57192_3   
  -238.51999     -0.116800      0.09649 57192.413013674129616 -238.586986325870271   864.737000 GUPPI_J0141+62_57192_3   
  -238.51651     -0.061841      0.09197 57192.416497946687741 -238.583502053309985   864.395000 GUPPI_J0141+62_57192_3   
  -238.51651      0.098623      0.09282 57192.416493626296869 -238.583506373700459   770.959000 GUPPI_J0141+62_57192_3   
  -238.51306      0.181471      0.09356 57192.419944401764951 -238.580055598237038   864.498000 GUPPI_J0141+62_57192_3   
  -238.51306     -0.105579      0.09052 57192.419940076193598 -238.580059923807084   770.795000 GUPPI_J0141+62_57192_3   
  -210.62993     -0.114859      0.08925 57220.303083054088347 -210.696916945913046   768.691000 GUPPI_J0141+62_57220_2   
  -210.62991     -0.035014      0.08273 57220.303087917542143 -210.696912082460244   866.824000 GUPPI_J0141+62_57220_2   
  -210.62654     -0.055023      0.11527 57220.306470076131518 -210.693529923869193   866.615000 GUPPI_J0141+62_57220_2   
  -210.62654     -0.008840      0.08210 57220.306465214140189 -210.693534785863335   768.612000 GUPPI_J0141+62_57220_2   
  -210.62317      0.043916      0.07857 57220.309842511043826 -210.690157488958761   768.627000 GUPPI_J0141+62_57220_2   
  -210.62315      0.135999      0.10066 57220.309847374635865 -210.690152625364306   866.627000 GUPPI_J0141+62_57220_2   
  -181.54773     -0.008966      0.08939 57249.385276977780450 -181.614723022222051   866.202000 GUPPI_J0141+62_57249_3   
  -181.54773      0.060511      0.07145 57249.385272656334564 -181.614727343665606   769.203000 GUPPI_J0141+62_57249_3   
  -181.54436     -0.047957      0.12556 57249.388653193062055 -181.611346806940958   866.077000 GUPPI_J0141+62_57249_3   
  -181.54436      0.118086      0.08642 57249.388648872736667 -181.611351127266857   769.217000 GUPPI_J0141+62_57249_3   
  -181.54097     -0.015060      0.08024 57249.392036432822351 -181.607963567175346   866.081000 GUPPI_J0141+62_57249_3   
  -181.54097     -0.156620      0.06876 57249.392032108939020 -181.607967891061463   769.238000 GUPPI_J0141+62_57249_3   
