-1292.426197 1.007262937e-05 4.23e-06
-1292.426202 -9.00141864e-06 2.44e-06
-1292.425887 1.03804915e-05 3.43e-06
-1292.425892 -1.345910668e-05 2.16e-06
-1292.400358 -2.919320573e-05 4.72e-06
-1292.400362 1.935016685e-05 3.84e-06
-1292.399302 -2.09871211e-05 4.45e-06
-1292.399307 2.035671382e-05 3.33e-06
721.0839549 1.988385509e-05 1.712e-05
721.0839502 -2.907290358e-06 6.48e-06
721.0874034 -9.132567569e-06 1.606e-05
721.0873988 -5.484760881e-07 7.1e-06
1412.15782 1.89071342e-05 8.2e-06
1412.157816 -2.799558083e-06 5.65e-06
1412.159565 -9.804618736e-07 7.67e-06
1412.15956 -5.822540783e-06 5.25e-06
1437.068812 9.268556694e-06 9.78e-06
1437.068808 -2.763878584e-06 3.92e-06
1437.070562 -1.130806677e-06 8.67e-06
1437.070557 -6.861276742e-07 4.28e-06
224.9620867 -5.752034155e-06 1.027e-05
224.962082 1.849918557e-06 4.85e-06
224.9637387 -9.504691178e-07 1.059e-05
224.963734 -3.460873178e-06 4.9e-06
-998.240671 4.394299016e-06 6.47e-06
-998.2406717 3.581321763e-06 4.69e-06
-998.237933 9.618063265e-06 5.96e-06
-998.2379337 4.643590107e-06 5.08e-06
134.51317 -7.648159364e-06 1.055e-05
134.5131693 3.541088902e-06 1.104e-05
134.5165884 2.238229131e-06 1.122e-05
134.5165877 -3.153337431e-06 1.212e-05
155.3071261 4.429521531e-06 8.01e-06
155.3071254 -6.139403494e-06 1.016e-05
155.3105178 5.112416266e-06 8.77e-06
155.3105171 -1.451544432e-05 1.262e-05
185.2919899 3.847814008e-05 2.835e-05
185.2919892 -1.857257847e-05 1.959e-05
185.2950372 7.963462709e-06 2.424e-05
185.2950365 -5.257284135e-06 2.729e-05
218.2131987 -7.208715804e-06 5.71e-06
218.213198 -2.908441582e-06 5.68e-06
218.2162534 -5.053390514e-06 6.56e-06
218.2162527 6.754162502e-06 5.4e-06
248.189493 -1.409445475e-05 4.85e-06
248.1894924 9.161452049e-06 4.93e-06
248.1946564 -1.188915311e-05 4.56e-06
248.1946557 9.951189699e-06 5.18e-06
277.9987338 2.554961633e-06 5.75e-06
277.9987331 6.171170792e-06 5.6e-06
278.0039715 -2.874454018e-06 5.47e-06
278.0039708 -7.60561566e-06 4.84e-06
303.9672779 -3.371328134e-06 2.38e-06
303.9672772 7.913059204e-07 2.55e-06
303.9724335 -9.979071573e-07 2.63e-06
303.9724328 -1.222988967e-06 3.23e-06
333.8224414 -1.112594398e-05 6.72e-06
333.8224407 -4.787586607e-06 5.29e-06
333.8276001 5.14857047e-06 4.96e-06
333.8275994 2.709878e-06 6.13e-06
362.7478413 -5.242578432e-06 3.03e-06
362.7478405 -2.922661357e-06 2.66e-06
362.7529755 -3.821996088e-06 3.34e-06
362.7529748 2.878883923e-06 2.26e-06
395.6662187 1.211214944e-06 2.99e-06
395.666218 -2.306029067e-06 2.81e-06
395.6713836 -1.135138844e-06 2.97e-06
395.6713829 -1.744174881e-06 3.13e-06
424.6337422 -1.174689171e-05 5.46e-06
424.6337415 1.285907993e-05 8.81e-06
424.6389043 -2.065994682e-06 5.49e-06
424.6389036 5.008731996e-06 7.11e-06
454.6128287 8.453501904e-07 5.18e-06
454.612828 8.344854532e-07 4.26e-06
454.617995 1.227624732e-06 5.41e-06
454.6179943 -5.528871643e-06 4.36e-06
-612.2980552 -1.160976625e-06 5.89e-06
