160   4.8000e-02       -2.4242e+00

161   4.2857e-02       -2.5147e+00
162   8.9474e-02       -1.9270e+00
163   4.6154e-02       -2.4555e+00
164   2.5000e-01       -1.1067e+00
165   2.3077e-01       -1.1706e+00

166   1.0000e-01       -1.8382e+00
167   6.2500e-02       -2.2135e+00
168   1.2500e-01       -1.6601e+00
169   4.6364e-02       -2.4519e+00
170   7.5000e-02       -2.0679e+00

171   6.4327e-02       -2.1905e+00
172   3.3333e-02       -2.7153e+00
173   6.8750e-02       -2.1374e+00
174   7.7821e-02       -2.0384e+00
175   2.6087e-01       -1.0727e+00

176   1.0714e-01       -1.7832e+00
177   8.0000e-02       -2.0164e+00
178   2.0000e-01       -1.2849e+00
179   4.2857e-02       -2.5147e+00
180   1.8824e-01       -1.3333e+00

181   9.6552e-02       -1.8662e+00
182   1.1667e-01       -1.7151e+00
183   1.3043e-01       -1.6261e+00
184   5.5217e-02       -2.3124e+00
185   1.8542e-01       -1.3453e+00

186   6.0000e-02       -2.2460e+00
187   1.1455e-01       -1.7298e+00
188   2.2222e-01       -1.2008e+00
189   2.1091e-01       -1.2425e+00
190   1.4769e-01       -1.5269e+00

191   1.7143e-01       -1.4079e+00
192   3.1091e-01       -9.3266e-01
193   1.3448e-02       -3.4400e+00
194   2.0500e-01       -1.2652e+00
195   1.0000e-01       -1.8382e+00

196   2.8889e-01       -9.9130e-01
197   1.9500e-02       -3.1433e+00
198   3.4000e-01       -8.6125e-01
199   7.2414e-02       -2.0959e+00
200   1.2500e-01       -1.6601e+00

201   5.2000e-02       -2.3603e+00
202   1.9000e-01       -1.3258e+00
203   4.5714e-02       -2.4631e+00
204   6.7143e-01       -3.1801e-01
205   1.1667e-01       -1.7151e+00

206   8.1818e-02       -1.9984e+00
207   1.5000e-01       -1.5145e+00
208   1.0556e-01       -1.7950e+00
209   4.8571e-01       -5.7651e-01
210   1.5556e-01       -1.4855e+00

211   2.4444e-01       -1.1247e+00
212   7.4545e-02       -2.0728e+00
213   3.3333e-02       -2.7153e+00
214   3.4444e-02       -2.6891e+00
215   2.7000e-02       -2.8835e+00

216   1.0000e-01       -1.8382e+00
217   1.4111e-01       -1.5633e+00
218   7.1250e-02       -2.1089e+00
219   7.5000e-02       -2.0679e+00
220   2.5000e-02       -2.9450e+00

221   1.1905e-01       -1.6990e+00
222   2.0882e-01       -1.2504e+00
223   2.0000e-01       -1.2849e+00
224   1.0370e-01       -1.8092e+00
225   3.9583e-02       -2.5781e+00

226   8.7778e-02       -1.9423e+00
227   2.1914e-01       -1.2119e+00
228   1.2538e-01       -1.6577e+00
229   3.7143e-02       -2.6289e+00
230   8.0000e-02       -2.0164e+00

231   7.8261e-02       -2.0339e+00
232   8.1111e-02       -2.0054e+00
233   1.8286e-01       -1.3564e+00
234   3.4550e-01       -8.4844e-01
235   7.5000e-01       -2.2967e-01

236   5.6250e-02       -2.2976e+00
237   4.6154e-02       -2.4555e+00
238   7.0175e-02       -2.1210e+00
239   9.5333e-01       -3.8156e-02
240   1.5294e-01       -1.4990e+00

241   5.0000e-02       -2.3916e+00
242   5.0000e-01       -5.5336e-01
243   4.9412e-02       -2.4010e+00
244   6.1538e-02       -2.2258e+00
245   9.7143e-02       -1.8614e+00

246   1.2778e-02       -3.4808e+00
247   1.4286e-02       -3.3917e+00
248   5.0000e-02       -2.3916e+00
249   7.5641e-02       -2.0611e+00
250   2.5304e-01       -1.0971e+00

251   9.4118e-02       -1.8866e+00
252   6.9231e-02       -2.1318e+00
253   1.1842e-01       -1.7033e+00
254   2.2316e-01       -1.1974e+00
255   7.8500e-02       -2.0315e+00

256   3.3727e-01       -8.6769e-01
257   4.8000e-02       -2.4242e+00
258   1.2500e-01       -1.6601e+00
259   1.8289e-01       -1.3563e+00
260   3.3200e-01       -8.8026e-01

261   8.5000e-02       -1.9680e+00
262   1.1625e-01       -1.7180e+00
263   1.1714e-01       -1.7119e+00
264   1.3864e-01       -1.5774e+00
265   7.0000e-01       -2.8475e-01

266   3.1481e-02       -2.7609e+00
267   6.9375e-02       -2.1301e+00
268   8.2353e-02       -1.9932e+00
269   6.2500e-02       -2.2135e+00
270   5.8333e-02       -2.2685e+00

271   6.6667e-02       -2.1619e+00
272   3.3125e-02       -2.7203e+00
273   1.0000e-01       -1.8382e+00
274   1.0667e-01       -1.7867e+00
275   1.0833e-01       -1.7744e+00

276   4.3956e-02       -2.4945e+00
277   2.5714e-01       -1.0842e+00
278   1.0000e-01       -1.8382e+00
279   6.6667e-02       -2.1619e+00
280   5.7500e-02       -2.2800e+00

281   4.6667e-02       -2.4467e+00
282   5.0400e-02       -2.3852e+00
283   8.0000e-01       -1.7814e-01
284   6.5547e-02       -2.1755e+00
285   2.1304e-01       -1.2344e+00

286   6.3636e-02       -2.1991e+00
287   8.4615e-02       -1.9716e+00
288   3.3333e-02       -2.7153e+00
289   2.1400e-01       -1.2309e+00
290   1.7826e-01       -1.3767e+00

291   2.2667e-01       -1.1849e+00
292   1.5652e-01       -1.4806e+00
293   3.3333e-02       -2.7153e+00
294   1.2746e-01       -1.6445e+00
295   7.6190e-02       -2.0553e+00

296   6.3636e-02       -2.1991e+00
297   2.7187e-01       -1.0398e+00
298   6.3636e-02       -2.1991e+00
299   1.9517e-01       -1.3044e+00
300   1.7097e-01       -1.4101e+00

301   5.5556e-02       -2.3075e+00
302   2.9880e-01       -9.6437e-01
303   3.0851e-01       -9.3884e-01
304   7.5397e-02       -2.0637e+00
305   4.8400e-01       -5.7933e-01

306   1.1864e-01       -1.7018e+00
307   9.2889e-02       -1.8971e+00
308   1.2206e+00       1.5914e-01
309   7.3333e-02       -2.0858e+00
310   4.5455e-02       -2.4677e+00

311   8.4615e-02       -1.9716e+00
312   5.2812e-02       -2.3479e+00
313   6.0000e-01       -4.0781e-01
314   8.8525e-02       -1.9355e+00
315   1.5200e-01       -1.5040e+00

316   5.9545e-02       -2.2521e+00
317   9.3023e-02       -1.8960e+00
318   4.6739e-01       -6.0721e-01
319   1.4211e-01       -1.5577e+00
320   2.7273e-02       -2.8755e+00

321   1.2222e-01       -1.6780e+00
322   1.6840e-01       -1.4222e+00
323   4.8947e-02       -2.4086e+00
324   1.5333e-01       -1.4970e+00
325   8.2759e-01       -1.5107e-01

326   8.7097e-01       -1.1029e-01
327   8.7500e-02       -1.9448e+00
328   3.6179e-01       -8.1166e-01
329   4.8276e-02       -2.4196e+00
330   9.0625e-02       -1.9168e+00

331   1.0400e+00       3.1311e-02
332   1.5714e-01       -1.4774e+00
333   1.6129e-01       -1.4566e+00
334   8.1967e-02       -1.9970e+00
335   3.1818e-01       -9.1420e-01

336   1.4444e-01       -1.5447e+00
337   1.2500e-02       -3.4983e+00
338   2.1111e-01       -1.2417e+00
339   3.1818e-01       -9.1420e-01
340   8.6957e-02       -1.9498e+00

341   3.7000e-02       -2.6320e+00
342   3.2283e-01       -9.0262e-01
343   2.1167e-01       -1.2396e+00
344   2.7241e-02       -2.8764e+00
345   9.4286e-02       -1.8852e+00

346   4.3455e-02       -2.5036e+00
347   3.2653e-01       -8.9352e-01
348   2.0000e-02       -3.1231e+00
349   2.3810e-01       -1.1457e+00
350   3.6000e-01       -8.1562e-01

351   6.5000e-02       -2.1821e+00
352   4.3077e-02       -2.5106e+00
353   4.1176e-02       -2.5466e+00
354   1.8718e-01       -1.3378e+00
355   4.1739e-01       -6.9753e-01

356   3.5294e-01       -8.3143e-01
357   3.2258e-01       -9.0324e-01
358   2.6667e-02       -2.8934e+00
359   6.7500e-01       -3.1378e-01
360   2.8000e-01       -1.0163e+00

361   3.6400e-02       -2.6450e+00
362   5.7143e-02       -2.2850e+00
363   7.8947e-02       -2.0270e+00
364   1.3750e-01       -1.5840e+00
365   1.3222e-01       -1.6153e+00

366   1.4545e-01       -1.5391e+00
367   1.7417e-01       -1.3953e+00
368   1.7742e-01       -1.3805e+00
369   6.4140e-02       -2.1928e+00
370   1.5200e-01       -1.5040e+00

371   1.2857e-01       -1.6376e+00
372   6.0000e-02       -2.2460e+00
373   9.4444e-02       -1.8839e+00
374   2.9091e-01       -9.8574e-01
375   4.5000e-02       -2.4757e+00

376   3.1818e-02       -2.7524e+00
377   1.5556e-01       -1.4855e+00
378   1.0986e-01       -1.7632e+00
379   5.7500e-02       -2.2800e+00
380   5.0000e-02       -2.3916e+00

381   2.8333e-01       -1.0068e+00
382   1.4200e-01       -1.5583e+00
383   1.4103e-01       -1.5638e+00
384   1.2333e-01       -1.6708e+00
385   7.1429e-01       -2.6861e-01

386   4.2553e-01       -6.8211e-01
387   5.5882e-01       -4.6457e-01
388   3.1461e-02       -2.7614e+00
389   2.6527e-01       -1.0594e+00
390   5.6863e-02       -2.2889e+00

391   2.5571e-01       -1.0887e+00
392   8.3333e-02       -1.9838e+00
393   8.8889e-02       -1.9323e+00
394   5.0000e-02       -2.3916e+00
395   1.9048e-01       -1.3238e+00

396   1.2692e+00       1.9031e-01
397   8.5000e-02       -1.9680e+00
398   2.3529e-01       -1.1551e+00
399   1.3580e-01       -1.5939e+00
400   9.0000e-02       -1.9223e+00

401   1.2000e+00       1.4555e-01
402   6.5333e-02       -2.1781e+00
403   1.9241e-01       -1.3158e+00
404   3.5000e-01       -8.3811e-01
405   7.3913e-02       -2.0796e+00

406   3.9286e-02       -2.5841e+00
407   4.6154e-02       -2.4555e+00
408   5.3846e-02       -2.3324e+00
409   1.3333e-01       -1.6086e+00
410   9.3750e-02       -1.8898e+00

411   1.1667e-01       -1.7151e+00
412   9.7656e-02       -1.8572e+00
413   9.3636e-02       -1.8907e+00
414   5.5882e-02       -2.3028e+00
415   1.8400e-01       -1.3514e+00

416   2.5000e-01       -1.1067e+00
417   1.1450e-01       -1.7301e+00
418   1.4554e-01       -1.5386e+00
419   2.7737e-02       -2.8620e+00
420   2.5455e-02       -2.9306e+00

421   2.3077e-01       -1.1706e+00
422   3.1818e-01       -9.1420e-01
423   8.0000e-02       -2.0164e+00
424   7.2727e-02       -2.0925e+00
425   2.8333e-01       -1.0068e+00

426   9.4828e-02       -1.8806e+00
427   1.8125e-01       -1.3635e+00
428   1.3182e-01       -1.6177e+00
429   5.0000e-02       -2.3916e+00
430   7.1429e-02       -2.1068e+00

431   1.0200e+00       1.5809e-02
432   1.0000e+00       0.0000e+00
433   6.1111e-01       -3.9316e-01
434   5.0000e-01       -5.5336e-01
435   7.8261e-02       -2.0339e+00

436   1.2951e-01       -1.6318e+00
437   1.5429e-01       -1.4920e+00
438   4.6000e-02       -2.4582e+00
439   7.2500e-02       -2.0950e+00
440   3.0000e-02       -2.7994e+00

441   6.4000e-02       -2.1945e+00
442   2.0370e-02       -3.1085e+00
443   7.1429e-02       -2.1068e+00
444   6.6667e-02       -2.1619e+00
445   5.6000e-02       -2.3011e+00

446   6.6667e-02       -2.1619e+00
447   3.0000e-01       -9.6117e-01
448   1.3750e-01       -1.5840e+00
449   1.3333e-01       -1.6086e+00
450   5.7627e-02       -2.2783e+00

451   1.7500e-01       -1.3915e+00
452   2.3077e-01       -1.1706e+00
453   5.0000e-01       -5.5336e-01
454   1.7895e-01       -1.3737e+00
455   1.2353e-01       -1.6695e+00

456   8.6957e-02       -1.9498e+00
457   2.2500e-01       -1.1908e+00
458   2.4561e+00       7.1736e-01
459   8.0000e-02       -2.0164e+00
460   1.0000e-01       -1.8382e+00

461   7.0455e-01       -2.7957e-01
462   1.5814e-01       -1.4723e+00
463   1.2000e-01       -1.6927e+00
464   9.8305e-02       -1.8519e+00
465   6.2500e-01       -3.7522e-01

466   5.0000e-02       -2.3916e+00
467   2.1250e-01       -1.2365e+00
468   5.0000e-02       -2.3916e+00
469   3.2982e-01       -8.8552e-01
470   4.6667e-02       -2.4467e+00

471   2.7200e-01       -1.0394e+00
472   7.4815e-02       -2.0699e+00
473   5.3333e-02       -2.3401e+00
474   1.6250e-01       -1.4506e+00
475   1.2971e-01       -1.6306e+00

476   2.5000e-01       -1.1067e+00
477   3.6000e-02       -2.6539e+00
478   3.0000e-01       -9.6117e-01
479   9.4719e-02       -1.8815e+00
480   4.1379e-02       -2.5427e+00

481   1.5385e-01       -1.4943e+00
482   7.7778e-02       -2.0389e+00
483   2.1000e-01       -1.2459e+00
484   1.7000e-01       -1.4146e+00
485   2.3967e-01       -1.1404e+00

486   1.2308e-01       -1.6724e+00
487   2.1212e-01       -1.2379e+00
488   5.9000e-01       -4.2123e-01
489   5.7917e-02       -2.2743e+00
490   1.4615e-01       -1.5353e+00

491   9.3023e-02       -1.8960e+00
492   1.0000e-01       -1.8382e+00
493   4.0000e-02       -2.5697e+00
494   1.3333e-01       -1.6086e+00
495   2.5000e-01       -1.1067e+00

496   5.7667e-02       -2.2777e+00
497   4.6467e-01       -6.1187e-01
498   5.3763e-02       -2.3337e+00
499   5.7241e-02       -2.2836e+00
500   7.6923e-02       -2.0477e+00

501   1.4286e-01       -1.5535e+00
502   1.2121e+00       1.5356e-01
503   8.1667e-02       -1.9999e+00
504   1.5385e-01       -1.4943e+00
505   1.4500e-02       -3.3798e+00

506   2.1818e-01       -1.2154e+00
507   9.2453e-02       -1.9009e+00
508   1.2414e-01       -1.6656e+00
509   8.7500e-02       -1.9448e+00
510   2.3500e-01       -1.1561e+00

511   2.4615e-01       -1.1191e+00
512   9.5541e-02       -1.8747e+00
513   5.3521e-01       -4.9904e-01
514   3.5065e-01       -8.3663e-01
515   3.3846e-01       -8.6488e-01

516   9.4366e-02       -1.8845e+00
517   3.3333e-02       -2.7153e+00
518   7.6944e-02       -2.0475e+00
519   1.3333e-01       -1.6086e+00
520   4.2857e-02       -2.5147e+00

521   9.6774e-02       -1.8644e+00
522   5.2609e-02       -2.3510e+00
523   8.5000e-02       -1.9680e+00
524   1.4783e-01       -1.5262e+00
525   6.5217e-02       -2.1795e+00

526   1.8966e-01       -1.3273e+00
527   1.2500e-01       -1.6601e+00
528   3.5443e-01       -8.2807e-01
529   2.0690e-01       -1.2578e+00
530   9.2857e-02       -1.8974e+00

531   8.3333e-02       -1.9838e+00
532   2.0769e-01       -1.2548e+00
533   6.1111e-02       -2.2314e+00
534   8.2609e-02       -1.9908e+00
535   8.8889e-02       -1.9323e+00

536   2.6471e-01       -1.0611e+00
537   8.5714e-02       -1.9613e+00
538   1.1765e-01       -1.7085e+00
539   6.9286e-02       -2.1312e+00
540   5.0000e-02       -2.3916e+00

541   1.1957e-01       -1.6955e+00
542   9.0625e-02       -1.9168e+00
543   1.2821e-01       -1.6398e+00
544   5.5000e-02       -2.3155e+00
545   1.7190e-01       -1.4057e+00

546   1.6190e-01       -1.4536e+00
547   6.6667e-01       -3.2369e-01
548   1.4286e-01       -1.5535e+00
549   1.3514e-01       -1.5978e+00
550   2.7027e-02       -2.8827e+00

551   9.0909e-02       -1.9143e+00
552   1.6000e-01       -1.4630e+00
553   1.6667e-01       -1.4304e+00
554   4.7059e-02       -2.4400e+00
555   3.5385e-01       -8.2938e-01

556   1.6667e-01       -1.4304e+00
557   4.5455e-02       -2.4677e+00
558   5.6154e-02       -2.2989e+00
559   2.7059e-01       -1.0435e+00
560   1.2389e-01       -1.6672e+00

561   9.1667e-02       -1.9077e+00
562   1.0000e-01       -1.8382e+00
563   1.6854e-01       -1.4215e+00
564   8.2192e-02       -1.9948e+00
565   6.0000e-02       -2.2460e+00

566   3.3333e-01       -8.7707e-01
567   2.5000e-01       -1.1067e+00
568   2.6250e-01       -1.0678e+00
569   2.5882e-01       -1.0790e+00
570   6.9048e-02       -2.1339e+00

571   1.4000e-01       -1.5696e+00
572   1.8182e-01       -1.3610e+00
573   2.9412e-01       -9.7698e-01
