2MASS Point Source Catalogue, output (on a total of 470,992,970 sources)

	33.740310	52.379169	0.3730	02 14 57.6744	+52 22 45.008	02145767+5222450 	15.595	0.057	15.421	0.089	15.278	0.124	AAB	222	111	000	0	0
	33.737242	52.382717	0.3790	02 14 56.9381	+52 22 57.781	02145693+5222577 	13.019	0.021	12.366	0.019	12.178	0.023	AAA	222	111	000	0	0
	33.718988	52.373569	0.4940	02 14 52.5571	+52 22 24.848	02145255+5222248 	14.575	0.030	14.135	0.033	14.020	0.045	AAA	222	111	000	0	0
	33.732953	52.387421	0.5720	02 14 55.9087	+52 23 14.716	02145590+5223147 	15.831	0.061	15.616	0.112	15.655	0.180	ABC	222	111	000	0	0
	33.746113	52.374836	0.6100	02 14 59.0671	+52 22 29.410	02145906+5222294 	16.655	0.136	16.015	0.148	15.989	0.239	BCD	222	111	000	0	0
	33.713660	52.380474	0.6270	02 14 51.2784	+52 22 49.706	02145127+5222497 	16.629	0.125	16.157	0.163	15.804	0.202	BCC	222	111	000	0	0
	33.743497	52.371319	0.6290	02 14 58.4393	+52 22 16.748	02145843+5222167 	16.744	0.147	15.999	0.147	16.048	0.258	BBD	222	111	000	0	0
	33.731584	52.389465	0.6880	02 14 55.5802	+52 23 22.074	02145558+5223220 	15.458	0.051	15.025	0.065	14.981	0.099	AAA	222	111	000	0	0
	33.749939	52.382771	0.7730	02 14 59.9854	+52 22 57.976	02145998+5222579 	16.449	0.103	15.467	0.097	15.502	0.157	BAC	222	111	000	0	0
	33.728457	52.365089	0.7790	02 14 54.8297	+52 21 54.320	02145482+5221543 	12.724	0.021	12.223	0.019	12.052	0.020	AAA	222	111	000	0	0
	33.739763	52.389713	0.7820	02 14 57.5431	+52 23 22.967	02145754+5223229 	16.555	0.128	16.290	0.000	15.512	0.000	BUU	200	100	000	0	0
	33.748775	52.370892	0.8010	02 14 59.7060	+52 22 15.211	02145970+5222152 	16.804	0.155	16.615	0.261	16.115	0.257	BDD	222	111	000	0	0
	33.707948	52.376637	0.8230	02 14 49.9075	+52 22 35.893	02144990+5222358 	14.605	0.035	14.135	0.039	14.069	0.054	AAA	222	111	0s0	0	0
	33.754625	52.375305	0.9060	02 15 01.1100	+52 22 31.098	02150111+5222310 	16.325	0.102	16.069	0.161	15.925	0.224	ACD	222	111	0s0	0	0
	33.738576	52.363567	0.9190	02 14 57.2582	+52 21 48.841	02145725+5221488 	15.102	0.044	14.808	0.052	14.718	0.079	AAA	222	111	000	0	0
	33.724149	52.393417	0.9500	02 14 53.7958	+52 23 36.301	02145379+5223363 	14.960	0.036	14.213	0.037	14.050	0.050	AAA	222	111	000	0	0
	33.724190	52.362240	0.9740	02 14 53.8056	+52 21 44.064	02145380+5221440 	15.905	0.072	15.205	0.072	15.108	0.119	AAB	222	111	000	0	0
	63.959221	61.195873	0.2040	04 15 50.2130	+61 11 45.143	04155021+6111451 	16.573	0.115	16.214	0.000	15.797	0.000	BUU	200	100	000	0	0
	63.955388	61.198006	0.2820	04 15 49.2931	+61 11 52.822	04154929+6111528 	16.694	0.130	15.807	0.143	15.729	0.221	BBD	222	111	000	0	0
	63.974735	61.201889	0.3740	04 15 53.9364	+61 12 06.800	04155393+6112068 	15.812	0.067	15.163	0.081	14.888	0.103	AAA	222	111	0pp	0	0
	63.948892	61.200966	0.5080	04 15 47.7341	+61 12 03.478	04154773+6112034 	14.769	0.033	14.450	0.047	14.319	0.062	AAA	222	111	000	0	0
	63.985064	61.197952	0.5770	04 15 56.4154	+61 11 52.627	04155641+6111526 	15.773	0.084	15.140	0.101	15.082	0.134	AAB	222	111	ccc	0	0
	63.947841	61.191944	0.6080	04 15 47.4818	+61 11 30.998	04154748+6111309 	16.352	0.093	15.457	0.101	15.067	0.121	AAB	222	111	000	0	0
	63.986392	61.195473	0.6290	04 15 56.7341	+61 11 43.703	04155673+6111437 	11.616	0.022	11.431	0.023	11.372	0.018	AAA	222	111	000	0	0
	63.987926	61.192734	0.7240	04 15 57.1022	+61 11 33.842	04155710+6111338 	16.684	0.124	15.785	0.139	15.370	0.153	BBC	222	111	ccc	0	0
	63.993229	61.192501	0.8710	04 15 58.3750	+61 11 33.004	04155837+6111330 	16.595	0.117	15.759	0.126	15.718	0.213	BBD	222	111	c00	0	0
	63.995820	61.198605	0.8890	04 15 58.9968	+61 11 54.978	04155899+6111549 	16.925	0.154	15.992	0.152	15.837	0.000	CCU	220	110	c00	0	0
	63.969254	61.213028	0.9260	04 15 52.6210	+61 12 46.901	04155262+6112469 	15.465	0.047	15.069	0.073	14.652	0.085	AAA	222	111	000	0	0
	63.996752	61.203529	0.9780	04 15 59.2205	+61 12 12.704	04155922+6112127 	16.819	0.164	16.147	0.205	15.931	0.243	CCD	222	111	000	0	0
	63.954010	61.182301	0.9800	04 15 48.9624	+61 10 56.284	04154896+6110562 	16.870	0.154	16.148	0.192	15.486	0.000	BCU	220	110	000	0	0
	99.028043	51.485279	0.3160	06 36 06.7303	+51 29 07.004	06360673+5129070 	14.460	0.033	13.997	0.037	13.875	0.048	AAA	222	111	000	0	0
	99.035612	51.488766	0.6620	06 36 08.5469	+51 29 19.558	06360854+5129195 	16.723	0.178	16.026	0.218	15.697	0.212	CDD	222	111	000	0	0
	99.003931	51.477474	0.7020	06 36 00.9434	+51 28 38.906	06360094+5128389 	15.506	0.066	14.834	0.067	14.515	0.075	AAA	222	111	000	0	0
	149.285298	-6.319468	0.4650	09 57 08.4715	-06 19 10.085	09570847-0619100 	13.921	0.027	13.576	0.026	13.501	0.041	AAA	222	111	000	0	0
	149.289874	-6.317158	0.6960	09 57 09.5698	-06 19 01.769	09570956-0619017 	17.457	0.249	16.522	0.220	15.569	0.232	DDD	222	111	000	0	0
	149.277697	-6.341259	0.9260	09 57 06.6473	-06 20 28.532	09570664-0620285 	16.032	0.078	15.214	0.082	15.125	0.137	AAB	222	111	000	0	0
	189.875533	32.661373	0.6610	12 39 30.1279	+32 39 40.943	12393012+3239409 	14.138	0.028	13.473	0.031	13.307	0.041	AAA	222	111	000	0	0
	201.785228	34.402588	0.5590	13 27 08.4547	+34 24 09.317	13270845+3424093 	15.839	0.068	15.191	0.069	14.861	0.083	AAA	222	111	000	0	0
	201.771891	34.381329	0.8850	13 27 05.2538	+34 22 52.784	13270525+3422527 	10.946	0.025	10.579	0.027	10.500	0.020	AAA	222	111	000	0	0
	218.489704	72.954033	0.2570	14 33 57.5290	+72 57 14.519	14335752+7257145 	16.503	0.124	15.637	0.123	15.555	0.225	BBD	222	111	000	0	0
	218.461116	72.961456	0.7080	14 33 50.6678	+72 57 41.242	14335066+7257412 	15.267	0.049	14.583	0.056	14.377	0.086	AAA	222	111	000	0	0
	218.541785	72.957314	0.7540	14 34 10.0284	+72 57 26.330	14341002+7257263 	14.180	0.029	13.539	0.035	13.380	0.046	AAA	222	111	000	0	0
	226.337434	-25.414316	0.3500	15 05 20.9842	-25 24 51.538	15052098-2524515 	16.566	0.132	16.302	0.180	16.309	0.000	BCU	220	110	000	0	0
	226.348407	-25.418924	0.3880	15 05 23.6177	-25 25 08.126	15052361-2525081 	15.097	0.050	14.679	0.039	14.469	0.079	AAA	222	111	000	0	0
	226.340690	-25.407328	0.4310	15 05 21.7656	-25 24 26.381	15052176-2524263 	16.360	0.114	15.863	0.122	15.542	0.189	BBC	222	111	000	0	0
	226.336970	-25.429150	0.9880	15 05 20.8728	-25 25 44.940	15052087-2525449 	16.455	0.132	15.862	0.134	15.582	0.198	BBD	222	111	000	0	0
	232.684289	-21.228443	0.7070	15 30 44.2294	-21 13 42.395	15304422-2113423 	15.912	0.079	15.691	0.134	15.281	0.200	ABC	222	111	000	0	0
	232.674000	-21.251810	0.8090	15 30 41.7600	-21 15 06.516	15304176-2115065 	16.121	0.096	15.850	0.157	15.629	0.285	ACD	222	111	000	0	0
	232.694386	-21.241613	0.8630	15 30 46.6526	-21 14 29.807	15304665-2114298 	15.675	0.066	15.233	0.086	15.190	0.159	AAC	222	111	000	0	0
	232.693976	-21.243790	0.8720	15 30 46.5542	-21 14 37.644	15304655-2114376 	15.202	0.051	14.774	0.062	14.794	0.115	AAB	222	111	000	0	0
