56027.23629            56029.05782            -0.00093533858141725086119  0.00008980944738828096
56042.630610000000001  56048.90344            -0.00090554964120423528689  0.00008562195594648191
56050.922450000000001  56052.063960000000002  -0.00085655487189346820825  0.00008810381208494788
56336.333459999999999  56336.335920000000002  -0.0020221546095312258326  0.00026206600530860537 
56348.856860000000001  56351.254359999999998  -0.0021390003173088004092  0.00022145830007173342 
56365.152190000000001  56365.15465            -0.0014898105803498869794  0.00022792403274197459 
56385.07347            56385.07593            -0.00086670674464512360343  0.00022427167991904122
56406.088660000000001  56406.665520000000001  -7.1315822646242011764e-05  0.00025988324270209370
56423.02815            56427.010210000000001  9.4874842279609044867e-05  0.00025150983063454988 
56432.007010000000001  56432.009460000000001  -0.0001056618180622066444  0.00026087729842922899 
56449.95609            56452.593389999999999  0.00081799582726368672534  0.00028574943750763192 
56470.94942            56470.99971            6.941313641365375528e-05   0.00021561949909879803 
56485.608309999999999  56485.76033            -0.00068329243221254932084  0.00018826526957972908
56494.465720000000001  56494.941749999999999  -0.00032423666534205455745  0.00018944277813801762
56520.768799999999999  56520.771249999999998  -0.00052505131439413906859  0.00023512655040511444
56547.286950000000001  56552.405740000000002  -0.00070433851813963876473  0.00015849605084271878
56554.436170000000001  56555.260169999999999  -0.0005605767363448694653  0.00018726801848136779 
56585.540369999999999  56586.227329999999998  -0.00088589643430808326649  0.00017986657635621242
56594.185960000000001  56594.254200000000001  -0.00069441043651119155915  0.00005389130629338134
56611.56936            56611.571819999999999  -0.00060595442702266343633  0.00020489238564653860
56637.410360000000001  56637.41282            -0.00047409286058350241027  0.00022236606621201438
56669.386700000000001  56670.957709999999999  0.00013801053640103872015  0.00023984694992436277 
57078.93562            57078.94482            0.00023418693617092448747  0.00029199539738984279 
57101.89059            57101.896409999999999  0.00033618388276983573332  0.00026131900340107530 
57131.79954            57131.80425            0.00035673198911208407882  0.00031538252098303222 
57161.546510000000001  57161.55236            -0.00037436443262327061736  0.00028003949989623838
57169.931260000000002  57169.932870000000001  -0.00024802195822617857624  0.00007391612601508720
57192.459610000000001  57192.468810000000001  -0.00041615057037130739998  0.00025509641395000211
57220.347670000000001  57220.356870000000001  -0.00042420059717214847204  0.00027017003438012139
57249.429010000000002  57249.438210000000002  -0.00028025600074517904786  0.00027181220127673244
57278.22579            57278.23499            -0.00020245950421213134065  0.00026392547333335627
57308.104199999999999  57308.113379999999999  -0.00039535506443918603155  0.00025220224947979493
57339.186969999999999  57339.196169999999999  -0.00087338685422092970505  0.00023168409650408729
57367.118929999999999  57367.128129999999999  -0.00087486303596106143672  0.00024375546310585766
57397.132570000000001  57397.140090000000001  -0.0013660799758699402176  0.00035137113942870004 
